callDateTime,priority,district,description,callNumber,incidentLocation,location
10/20/2017 04:54:00 PM,Medium,ND,BEHAVIOR CRISIS,P172931995,2400 W ROGERS AV,"2400 W ROGERS AV
BALTIMORE, MD
(39.357555, -76.665902)"
10/20/2017 01:19:00 PM,Medium,ND,BEHAVIOR CRISIS,P172931370,3200 GREENMOUNT AV,"3200 GREENMOUNT AV
BALTIMORE, MD
(39.327394, -76.609419)"
10/19/2017 08:43:00 PM,Medium,SW,BEHAVIOR CRISIS,P172922542,5100 GREENWICH AV,"5100 GREENWICH AV
BALTIMORE, MD
(39.290757, -76.708704)"
10/20/2017 02:23:00 PM,Medium,WD,BEHAVIOR CRISIS,P172931550,2300 HARLEM AV,"2300 HARLEM AV
BALTIMORE, MD
(39.296312, -76.653495)"
10/20/2017 04:12:00 PM,Medium,NE,BEHAVIOR CRISIS,P172931883,1900 E 31ST ST,"1900 E 31ST ST
BALTIMORE, MD
(39.326339, -76.589161)"
10/20/2017 02:44:00 PM,Medium,WD,BEHAVIOR CRISIS,P172931611,2300 HARLEM AV,"2300 HARLEM AV
BALTIMORE, MD
(39.296312, -76.653495)"
10/19/2017 11:31:00 AM,Medium,CD,BEHAVIOR CRISIS,P172920937,500 W HOFFMAN ST,"500 W HOFFMAN ST
BALTIMORE, MD
(39.299138, -76.627917)"
10/19/2017 12:13:00 PM,Medium,SW,BEHAVIOR CRISIS,P172921041,3100 STAFFORD ST,"3100 STAFFORD ST
BALTIMORE, MD
(39.279256, -76.668209)"
10/19/2017 02:04:00 PM,Medium,NE,BEHAVIOR CRISIS,P172921328,6100 BELAIR RD,"6100 BELAIR RD
BALTIMORE, MD
(39.348773, -76.537421)"
10/19/2017 02:12:00 PM,High,NE,BEHAVIOR CRISIS,P172921348,4300 HARFORD RD,"4300 HARFORD RD
BALTIMORE, MD
(39.338975, -76.573334)"
10/19/2017 12:14:00 PM,Medium,NW,BEHAVIOR CRISIS,P172921040,6000 METRO DR,"6000 METRO DR
BALTIMORE, MD
(39.347143, -76.707795)"
10/19/2017 07:21:00 PM,Medium,NE,BEHAVIOR CRISIS,P172922292,1500 GREENDALE RD,"1500 GREENDALE RD
BALTIMORE, MD
(39.336763, -76.593519)"
10/19/2017 07:30:00 PM,Medium,WD,BEHAVIOR CRISIS,P172922314,2300 GWYNNS FALLS PY,"2300 GWYNNS FALLS
BALTIMORE, MD
(39.315753, -76.655098)"
10/19/2017 07:46:00 PM,Medium,CD,BEHAVIOR CRISIS,P172922362,700 RESERVOIR ST,"700 RESERVOIR ST
BALTIMORE, MD
(39.312821, -76.628142)"
10/19/2017 07:20:00 PM,Medium,ND,BEHAVIOR CRISIS,P172922291,5300 LOTHIAN RD,"5300 LOTHIAN RD
BALTIMORE, MD
(39.3537, -76.603567)"
10/19/2017 02:48:00 PM,Medium,NE,BEHAVIOR CRISIS,P172921429,6100 BELAIR RD,"6100 BELAIR RD
BALTIMORE, MD
(39.348773, -76.537421)"
10/19/2017 02:31:00 PM,Medium,ED,BEHAVIOR CRISIS,P172921401,1700 E LAFAYETTE AV,"1700 E LAFAYETTE AV
BALTIMORE, MD
(39.31065, -76.594453)"
10/19/2017 12:01:00 PM,Medium,ND,BEHAVIOR CRISIS,P172921026,6000 CHINQUAPIN PY,"6000 CHINQUAPIN
BALTIMORE, MD
(39.365093, -76.59764)"
10/19/2017 07:20:00 PM,Medium,ND,BEHAVIOR CRISIS,P172922293,5000 SPRINGLAKE WY,"5000 SPRINGLAKE WY
BALTIMORE, MD
(39.35403, -76.61617)"
10/19/2017 07:15:00 PM,Medium,ND,BEHAVIOR CRISIS,P172922264,1000 W 36TH ST,"1000 W 36TH ST
BALTIMORE, MD
(39.331079, -76.633032)"
10/19/2017 10:24:00 AM,Medium,SW,BEHAVIOR CRISIS,P172920750,1200 N LONGWOOD ST,"1200 N LONGWOOD ST
BALTIMORE, MD
(39.30138, -76.667301)"
10/19/2017 09:54:00 PM,Medium,WD,BEHAVIOR CRISIS,P172922752,1700 APPLETON ST,"1700 APPLETON ST
BALTIMORE, MD
(39.30795, -76.648912)"
10/18/2017 10:03:00 PM,Medium,SW,BEHAVIOR CRISIS,P172912797,2500 WASHINGTON BL,"2500 WASHINGTON
BALTIMORE, MD
(39.266755, -76.652316)"
10/18/2017 09:42:00 PM,Medium,SD,BEHAVIOR CRISIS,P172912762,900 BUNCHE RD,"900 BUNCHE RD
BALTIMORE, MD
(39.246182, -76.624165)"
10/18/2017 09:21:00 PM,Medium,NW,BEHAVIOR CRISIS,P172912686,4300 ELDERON AV,"4300 ELDERON AV
BALTIMORE, MD
(39.341732, -76.691857)"
10/18/2017 09:03:00 PM,Medium,NW,BEHAVIOR CRISIS,P172912633,4300 ELDERON AV,"4300 ELDERON AV
BALTIMORE, MD
(39.341732, -76.691857)"
10/18/2017 09:10:00 PM,Medium,CD,BEHAVIOR CRISIS,P172912650,200 ST PAUL PL,"200 ST PAUL PL
BALTIMORE, MD
(39.291421, -76.613933)"
10/19/2017 11:16:00 AM,Medium,SD,BEHAVIOR CRISIS,P172920890,100 S FREMONT AV,"100 S FREMONT AV
BALTIMORE, MD
(39.286725, -76.62763)"
10/19/2017 11:22:00 AM,Medium,SE,BEHAVIOR CRISIS,P172920906,2600 E BALTIMORE ST,"2600 E BALTIMORE ST
BALTIMORE, MD
(39.292075, -76.580262)"
10/19/2017 09:52:00 PM,Medium,CD,BEHAVIOR CRISIS,P172922739,900 STODDARD CT,"900 STODDARD CT
BALTIMORE, MD
(39.298983, -76.624275)"
10/18/2017 09:20:00 PM,Medium,NW,BEHAVIOR CRISIS,P172912678,4300 ELDERON AV,"4300 ELDERON AV
BALTIMORE, MD
(39.341732, -76.691857)"
10/18/2017 10:42:00 PM,Medium,ED,BEHAVIOR CRISIS,P172912872,2300 ASHLAND AV,"2300 ASHLAND AV
BALTIMORE, MD
(39.300869, -76.584793)"
10/19/2017 10:55:00 AM,Medium,CD,BEHAVIOR CRISIS,P172920836,700 DRUID PARK LAKE DR,"700 DRUID PARK LAKE DR
BALTIMORE, MD
(39.316679, -76.630421)"
10/18/2017 08:45:00 PM,Medium,ND,BEHAVIOR CRISIS,P172912588,4100 ST GEORGES AV,"4100 ST GEORGES AV
BALTIMORE, MD
(39.340534, -76.600958)"
10/11/2017 01:14:00 PM,Medium,CD,BEHAVIOR CRISIS,P172841391,0 E FAYETTE ST,"0 E FAYETTE ST
BALTIMORE, MD
"
10/10/2017 08:48:00 AM,Medium,NE,BEHAVIOR CRISIS,P172830626,5500 BLK CEDONIA AV,"5500 BLK CEDONIA AV
BALTIMORE, MD
(39.333761, -76.532691)"
10/10/2017 10:57:00 AM,Medium,ED,BEHAVIOR CRISIS,P172831006,1200 N WOLFE ST,"1200 N WOLFE ST
BALTIMORE, MD
(39.30475, -76.59128)"
10/10/2017 05:28:00 PM,Medium,WD,BEHAVIOR CRISIS,P172832196,1800 PENROSE AV,"1800 PENROSE AV
BALTIMORE, MD
(39.291285, -76.645872)"
10/10/2017 06:22:00 PM,Medium,ND,BEHAVIOR CRISIS,P172832391,2400 CYLBURN AV,"2400 CYLBURN AV
BALTIMORE, MD
(39.350847, -76.660463)"
10/10/2017 09:37:00 AM,Medium,SW,BEHAVIOR CRISIS,P172830775,200 S HILTON ST,"200 S HILTON ST
BALTIMORE, MD
(39.283163, -76.672156)"
10/10/2017 04:39:00 PM,Medium,SW,BEHAVIOR CRISIS,P172832005,2500 FREDERICK AV,"2500 FREDERICK AV
BALTIMORE, MD
(39.283335, -76.655982)"
10/10/2017 02:54:00 PM,Medium,SE,BEHAVIOR CRISIS,P172831679,2300 JEFFERSON ST,"2300 JEFFERSON ST
BALTIMORE, MD
(39.29661, -76.58499)"
10/10/2017 01:25:00 PM,Medium,NW,BEHAVIOR CRISIS,P172831426,3900 LIBERTY HEIGHTS AV,"3900 LIBERTY HEIGHTS AV
BALTIMORE, MD
(39.32737, -76.682524)"
10/10/2017 01:27:00 PM,Medium,CD,BEHAVIOR CRISIS,P172831441,1800 MARYLAND AV,"1800 MARYLAND AV
BALTIMORE, MD
(39.309852, -76.617837)"
10/10/2017 06:22:00 PM,Medium,WD,BEHAVIOR CRISIS,P172832395,900 W MULBERRY ST,"900 W MULBERRY ST
BALTIMORE, MD
(39.293428, -76.632357)"
10/10/2017 09:52:00 PM,Medium,CD,BEHAVIOR CRISIS,P172833071,300 LIGHT ST,"300 LIGHT ST
BALTIMORE, MD
(39.284966, -76.613389)"
10/10/2017 11:31:00 PM,Medium,CD,BEHAVIOR CRISIS,P172833322,500 WATTY CT,"500 WATTY CT
BALTIMORE, MD
"
10/10/2017 07:01:00 PM,Medium,NW,BEHAVIOR CRISIS,P172832521,3200 BLK GWYNNS FALLS PY,"3200 BLK GWYNNS FALLS
BALTIMORE, MD
"
10/10/2017 02:52:00 PM,Medium,NE,BEHAVIOR CRISIS,P172831671,4900 BARBARA AV,"4900 BARBARA AV
BALTIMORE, MD
"
10/10/2017 01:34:00 PM,Medium,CD,BEHAVIOR CRISIS,P172831462,0 W FRANKLIN ST,"0 W FRANKLIN ST
BALTIMORE, MD
"
10/10/2017 12:10:00 AM,Medium,NW,BEHAVIOR CRISIS,P172830022,3800 W BELVEDERE AV,"3800 W BELVEDERE AV
BALTIMORE, MD
(39.344787, -76.681868)"
10/10/2017 03:19:00 AM,Medium,ED,BEHAVIOR CRISIS,P172830241,500 E 23RD ST,"500 E 23RD ST
BALTIMORE, MD
(39.315541, -76.609484)"
10/10/2017 08:31:00 AM,Medium,SD,BEHAVIOR CRISIS,P172830584,2500 BLK RIDGELY ST,"2500 BLK RIDGELY ST
BALTIMORE, MD
(39.262685, -76.644278)"
10/09/2017 08:42:00 PM,Medium,NW,BEHAVIOR CRISIS,P172822640,4000 SPRINGDALE AV,"4000 SPRINGDALE AV
BALTIMORE, MD
(39.326094, -76.687188)"
10/10/2017 09:52:00 AM,Medium,CD,BEHAVIOR CRISIS,P172830817,0 W MULBERRY ST,"0 W MULBERRY ST
BALTIMORE, MD
"
10/10/2017 09:27:00 AM,Medium,SE,BEHAVIOR CRISIS,P172830752,0 S BROADWAY,"0 S BROADWAY
BALTIMORE, MD
"
10/10/2017 07:27:00 AM,Medium,NE,BEHAVIOR CRISIS,P172830452,5300 CEDGATE RD,"5300 CEDGATE RD
BALTIMORE, MD
"
10/10/2017 07:06:00 AM,Medium,NE,BEHAVIOR CRISIS,P172830432,5300 CEDGATE RD,"5300 CEDGATE RD
BALTIMORE, MD
"
10/10/2017 04:41:00 AM,Medium,NE,BEHAVIOR CRISIS,P172830300,5300 CEDGATE RD,"5300 CEDGATE RD
BALTIMORE, MD
"
10/09/2017 08:05:00 PM,Medium,SE,BEHAVIOR CRISIS,P172822554,3200 EASTERN AV,"3200 EASTERN AV
BALTIMORE, MD
(39.286416, -76.571348)"
10/09/2017 07:30:00 PM,Medium,NW,BEHAVIOR CRISIS,P172822448,3800 W BELVEDERE AV,"3800 W BELVEDERE AV
BALTIMORE, MD
(39.344787, -76.681868)"
10/09/2017 07:17:00 PM,Medium,WD,BEHAVIOR CRISIS,P172822414,1600 LORMAN CT,"1600 LORMAN CT
BALTIMORE, MD
(39.303942, -76.643234)"
10/09/2017 06:21:00 PM,Medium,CD,BEHAVIOR CRISIS,P172822242,700 N EUTAW ST,"700 N EUTAW ST
BALTIMORE, MD
(39.296913, -76.621416)"
10/09/2017 06:30:00 PM,Medium,SW,BEHAVIOR CRISIS,P172822270,3400 ST BENEDICT ST,"3400 ST BENEDICT ST
BALTIMORE, MD
"
10/09/2017 04:02:00 PM,Medium,SE,BEHAVIOR CRISIS,P172821755,3500 BOSTON ST,"3500 BOSTON ST
BALTIMORE, MD
(39.277188, -76.567027)"
10/09/2017 04:16:00 PM,Medium,ND,BEHAVIOR CRISIS,P172821797,2600 QUANTICO AV,"2600 QUANTICO AV
BALTIMORE, MD
(39.337925, -76.661207)"
10/09/2017 02:17:00 PM,Medium,SE,BEHAVIOR CRISIS,P172821437,0 S BROADWAY,"0 S BROADWAY
BALTIMORE, MD
"
10/09/2017 02:18:00 PM,Medium,SE,BEHAVIOR CRISIS,P172821426,100 BLK S BROADWAY,"100 BLK S
BALTIMORE, MD
"
10/09/2017 11:29:00 AM,Medium,SW,BEHAVIOR CRISIS,P172820992,3500 WILKENS AV,"3500 WILKENS AV
BALTIMORE, MD
(39.272153, -76.676648)"
10/09/2017 12:49:00 PM,Medium,SE,BEHAVIOR CRISIS,P172821207,200 DOUGLAS CT,"200 DOUGLAS CT
BALTIMORE, MD
(39.294241, -76.596641)"
10/09/2017 11:27:00 AM,Medium,ND,BEHAVIOR CRISIS,P172820988,2300 N CHARLES ST,"2300 N CHARLES ST
BALTIMORE, MD
(39.315422, -76.616824)"
10/09/2017 10:47:00 AM,Medium,SW,BEHAVIOR CRISIS,P172820897,400 LYNDHURST ST,"400 LYNDHURST ST
BALTIMORE, MD
(39.291822, -76.680446)"
10/09/2017 08:50:00 AM,Medium,NW,BEHAVIOR CRISIS,P172820610,4100 KATHLAND AV,"4100 KATHLAND AV
BALTIMORE, MD
(39.325401, -76.689331)"
10/09/2017 09:24:00 AM,Medium,SE,BEHAVIOR CRISIS,P172820688,600 N KENWOOD AV,"600 N KENWOOD AV
BALTIMORE, MD
(39.298024, -76.578001)"
10/09/2017 07:59:00 AM,Medium,SW,BEHAVIOR CRISIS,P172820474,2700 WILKENS AV,"2700 WILKENS AV
BALTIMORE, MD
(39.27802, -76.658845)"
10/09/2017 07:35:00 AM,Medium,NE,BEHAVIOR CRISIS,P172820435,5000 WALTHER AV,"5000 WALTHER AV
BALTIMORE, MD
(39.343861, -76.560404)"
10/09/2017 03:03:00 AM,Medium,ND,BEHAVIOR CRISIS,P172820223,400 E 27TH ST,"400 E 27TH ST
BALTIMORE, MD
(39.320935, -76.610677)"
10/09/2017 02:38:00 AM,Medium,CD,BEHAVIOR CRISIS,P172820199,200 W FAYETTE ST,"200 W FAYETTE ST
BALTIMORE, MD
(39.290487, -76.618155)"
10/09/2017 02:17:00 AM,Medium,SE,BEHAVIOR CRISIS,P172820182,3500 BOSTON ST,"3500 BOSTON ST
BALTIMORE, MD
(39.277188, -76.567027)"
10/08/2017 11:26:00 PM,Medium,WD,BEHAVIOR CRISIS,P172812912,2600 EDMONDSON AV,"2600 EDMONDSON AV
BALTIMORE, MD
(39.294594, -76.659622)"
10/08/2017 11:57:00 PM,Medium,WD,BEHAVIOR CRISIS,P172812968,900 BENNETT PL,"900 BENNETT PL
BALTIMORE, MD
(39.295017, -76.632322)"
10/08/2017 07:05:00 PM,Medium,SE,BEHAVIOR CRISIS,P172812289,300 S HIGH ST,"300 S HIGH ST
BALTIMORE, MD
(39.286316, -76.601828)"
10/08/2017 08:40:00 PM,Medium,SD,BEHAVIOR CRISIS,P172812524,400 CAMBRIA ST,"400 CAMBRIA ST
BALTIMORE, MD
(39.236607, -76.605338)"
10/08/2017 07:55:00 PM,Medium,NW,BEHAVIOR CRISIS,P172812424,2700 ROSLYN AV,"2700 ROSLYN AV
BALTIMORE, MD
(39.318317, -76.678102)"
10/08/2017 02:34:00 PM,Medium,NE,BEHAVIOR CRISIS,P172811537,6800 STURBRIDGE DR,"6800 STURBRIDGE DR
BALTIMORE, MD
(39.368504, -76.561791)"
10/08/2017 06:46:00 PM,Medium,SE,BEHAVIOR CRISIS,P172812226,2200 EASTERN AV,"2200 EASTERN AV
BALTIMORE, MD
(39.285898, -76.585674)"
10/08/2017 02:46:00 PM,Medium,ED,BEHAVIOR CRISIS,P172811569,1600 E 25TH ST,"1600 E 25TH ST
BALTIMORE, MD
(39.316579, -76.595264)"
10/08/2017 12:51:00 PM,Medium,NE,BEHAVIOR CRISIS,P172811268,1300 PENTWOOD RD,"1300 PENTWOOD RD
BALTIMORE, MD
(39.348181, -76.595656)"
10/08/2017 09:36:00 AM,Medium,SW,BEHAVIOR CRISIS,P172810799,800 N WOODINGTON RD,"800 N WOODINGTON RD
BALTIMORE, MD
(39.296338, -76.68608)"
10/08/2017 09:11:00 AM,Medium,NW,BEHAVIOR CRISIS,P172810757,6000 GREEN MEADOW PY,"6000 GREEN MEADOW
BALTIMORE, MD
(39.369481, -76.674496)"
10/08/2017 01:06:00 PM,Medium,NW,BEHAVIOR CRISIS,P172811294,2900 W COLD SPRING LN,"2900 W COLD SPRING LN
BALTIMORE, MD
(39.338102, -76.669925)"
10/08/2017 10:18:00 AM,Medium,WD,BEHAVIOR CRISIS,P172810895,2500 W FRANKLIN ST,"2500 W FRANKLIN ST
BALTIMORE, MD
(39.293466, -76.656425)"
10/08/2017 08:15:00 AM,Medium,NW,BEHAVIOR CRISIS,P172810687,6200 GREEN MEADOW PY,"6200 GREEN MEADOW
BALTIMORE, MD
(39.368503, -76.672561)"
10/08/2017 01:42:00 AM,Medium,SD,BEHAVIOR CRISIS,P172810221,2400 DUMFRIES CT,"2400 DUMFRIES CT
BALTIMORE, MD
(39.263814, -76.641612)"
10/08/2017 02:06:00 PM,Medium,WD,BEHAVIOR CRISIS,P172811465,2400 N PULASKI ST,"2400 N PULASKI ST
BALTIMORE, MD
(39.31459, -76.651638)"
10/08/2017 07:12:00 AM,Medium,NW,BEHAVIOR CRISIS,P172810606,6200 GREEN MEADOW PY,"6200 GREEN MEADOW
BALTIMORE, MD
(39.368503, -76.672561)"
10/08/2017 07:05:00 AM,Medium,ED,BEHAVIOR CRISIS,P172810590,2300 GARRETT AV,"2300 GARRETT AV
BALTIMORE, MD
(39.316499, -76.601203)"
10/08/2017 12:20:00 AM,Medium,SD,BEHAVIOR CRISIS,P172810048,2500 HARRIET AV,"2500 HARRIET AV
BALTIMORE, MD
"
10/07/2017 07:04:00 PM,Medium,SW,BEHAVIOR CRISIS,P172802433,1000 PARKSLEY AV,"1000 PARKSLEY AV
BALTIMORE, MD
(39.27441, -76.664445)"
10/07/2017 01:41:00 PM,Medium,ED,BEHAVIOR CRISIS,P172801548,800 N CURLEY ST,"800 N CURLEY ST
BALTIMORE, MD
(39.300524, -76.576041)"
10/07/2017 03:48:00 AM,Medium,NW,BEHAVIOR CRISIS,P172800459,3900 WOODBINE AV,"3900 WOODBINE AV
BALTIMORE, MD
(39.336938, -76.694559)"
10/07/2017 02:34:00 AM,Medium,NE,BEHAVIOR CRISIS,P172800332,5200 BOWLEYS LN,"5200 BOWLEYS LN
BALTIMORE, MD
(39.32216, -76.553013)"
